8.5	-0.67701041
8.52	-0.96624897
8.54	-0.59848553
8.56	-0.038562626
8.58	0.15868924
8.6	-0.072990864
8.62	-0.3464599
8.64	-0.34491797
8.66	-0.15615119
8.68	-0.05450533
8.7	-0.090450891
8.72	-0.046177062
8.74	0.21519576
8.76	0.50553246
8.78	0.51288069
8.8	0.18797149
8.82	-0.18280827
8.84	-0.30106721
8.86	-0.15994575
8.88	0.026015524
8.9	0.11498875
8.92	0.14979882
8.94	0.18491442
8.96	0.13471446
8.98	-0.10580932
9	-0.43955514
9.02	-0.59609538
9.04	-0.42907234
9.06	-0.10801568
9.08	0.067068798
9.1	0.014482962
9.12	-0.055312794
9.14	0.068137179
9.16	0.31561058
9.18	0.42562398
9.2	0.27289829
9.22	0.010340312
9.24	-0.13986297
9.26	-0.15070734
9.28	-0.17069314
9.3	-0.28532688
9.32	-0.4105254
9.34	-0.45209341
9.36	-0.46979637
9.38	-0.57900769
9.4	-0.72231356
9.42	-0.67501091
9.44	-0.3478542
9.46	0.000530026
9.48	-0.011686913
9.5	-0.42952688
9.52	-0.83048581
9.54	-0.74729622
9.56	-0.1948545
9.58	0.31838746
9.6	0.33364597
9.62	-0.071697824
9.64	-0.40218159
9.66	-0.31385304
9.68	0.021136027
9.7	0.14414599
9.72	-0.16243423
9.74	-0.64455546
9.76	-0.85744317
9.78	-0.61210733
9.8	-0.12545805
9.82	0.21770728
9.84	0.20393559
9.86	-0.071654973
9.88	-0.32369049
9.9	-0.30364613
9.92	0.028971502
9.94	0.48322151
9.96	0.77369247
9.98	0.73374812
10	0.43709626
10.02	0.10783183
10.04	-0.099168979
10.06	-0.2122769
10.08	-0.32549295
10.1	-0.40417202
10.12	-0.27799428
10.14	0.14392551
10.16	0.69945501
10.18	1.0819055
10.2	1.1285598
10.22	0.95242288
10.24	0.7654148
10.26	0.6229784
10.28	0.41036587
10.3	0.070065743
10.32	-0.2470426
10.34	-0.3232672
10.36	-0.13689916
10.38	0.092350033
10.4	0.14023871
10.42	0.004754899
10.44	-0.14704416
10.46	-0.2160255
10.48	-0.26982965
10.5	-0.38561843
10.52	-0.47235169
10.54	-0.33884166
10.56	0.058112611
10.58	0.50544979
10.6	0.72484269
10.62	0.65160546
10.64	0.48127952
10.66	0.44548213
10.68	0.58771067
10.7	0.77358165
10.72	0.87007819
10.74	0.85705321
10.76	0.77420262
10.78	0.62997963
10.8	0.41030613
10.82	0.15030418
10.84	-0.05996227
10.86	-0.15562792
10.88	-0.15030454
10.9	-0.091152315
10.92	0.007807481
10.94	0.14739341
10.96	0.26894568
10.98	0.25472329
11	0.042000654
11.02	-0.27821969
11.04	-0.51384507
11.06	-0.53314536
11.08	-0.35979996
11.1	-0.1132792
11.12	0.10648802
11.14	0.25014344
11.16	0.26864098
11.18	0.10029654
11.2	-0.25686329
11.22	-0.68431231
11.24	-0.99523466
11.26	-1.0570328
